Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.004191114836546521,0.0018331805682859762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008382229673093043,0.007332722273143905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012573344509639563,0.011915673693858845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016764459346186086,0.01466544454628781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020955574182732608,0.02016498625114574,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025146689019279127,0.02383134738771769,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
7,0.02933780385582565,0.03024747937671861,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03352891869237217,0.03391384051329056,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
9,0.037720033528918694,0.0384967919340055,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.2,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041911148365465216,0.04216315307057745,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.2,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04610226320201174,0.04857928505957837,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.3,0.09375,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
12,0.050293378038558254,0.054078826764436295,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.3,0.09375,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
13,0.054484492875104776,0.05774518790100825,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.3,0.09375,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
14,0.0586756077116513,0.0614115490375802,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.4,0.125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
15,0.06286672254819782,0.06507791017415215,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.5,0.15625,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
16,0.06705783738474434,0.07149404216315307,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.6,0.1875,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
17,0.07124895222129086,0.076076993583868,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.6,0.1875,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
18,0.07544006705783739,0.08065994500458296,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.6,0.1875,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
19,0.07963118189438391,0.08249312557286893,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.0,0.0,0.6,0.1875,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
20,0.08382229673093043,0.0843263061411549,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.0,0.0,0.6,0.1875,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
21,0.08801341156747695,0.08707607699358387,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.0,0.0,0.6,0.1875,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
22,0.09220452640402348,0.09074243813015583,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.0,0.0,0.6,0.1875,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
23,0.09639564124056998,0.09715857011915674,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
24,0.10058675607711651,0.10174152153987168,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
25,0.10477787091366303,0.10449129239230064,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
26,0.10896898575020955,0.10999083409715857,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
27,0.11316010058675607,0.11365719523373052,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
28,0.1173512154233026,0.12007332722273144,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
29,0.12154233025984912,0.12373968835930339,0.0,0.2,0.18181818181818182,0.4,0.14814814814814814,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
30,0.12573344509639564,0.12740604949587533,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
31,0.12992455993294216,0.13198900091659027,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
32,0.13411567476948869,0.1384051329055912,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.0,0.0,0.6,0.1875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
33,0.1383067896060352,0.14482126489459213,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.1,0.06666666666666667,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
34,0.14249790444258173,0.14940421631530706,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.1,0.06666666666666667,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
35,0.14668901927912825,0.153987167736022,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.2,0.13333333333333333,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
36,0.15088013411567477,0.15948670944087992,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.2,0.13333333333333333,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
37,0.1550712489522213,0.16315307057745188,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.2,0.13333333333333333,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
38,0.15926236378876782,0.1677360219981668,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.2,0.13333333333333333,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
39,0.16345347862531434,0.17323556370302476,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
40,0.16764459346186086,0.17415215398716774,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.7,0.21875,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
41,0.17183570829840739,0.1778185151237397,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.7,0.21875,0.1,0.1,0.2,0.18181818181818182,0.0,0.0
42,0.1760268231349539,0.18240146654445463,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.7,0.21875,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
43,0.18021793797150043,0.1860678276810266,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.8,0.25,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
44,0.18440905280804695,0.19065077910174152,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.8,0.25,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
45,0.18860016764459347,0.1924839596700275,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.8,0.25,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
46,0.19279128248113997,0.19890009165902842,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.8,0.25,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
47,0.1969823973176865,0.20256645279560037,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.9,0.28125,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
48,0.20117351215423301,0.20439963336388633,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,0.9,0.28125,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
49,0.20536462699077954,0.20623281393217233,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,0.9,0.28125,0.1,0.1,0.2,0.18181818181818182,0.1,0.1
50,0.20955574182732606,0.21264894592117323,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,0.9,0.28125,0.2,0.2,0.2,0.18181818181818182,0.1,0.1
51,0.21374685666387258,0.21814848762603117,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.1,0.1
52,0.2179379715004191,0.21814848762603117,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.1,0.1
53,0.22212908633696563,0.22181484876260313,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.1,0.1
54,0.22632020117351215,0.22639780018331807,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.1,0.1
55,0.23051131601005867,0.23373052245646195,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.1,0.1
56,0.2347024308466052,0.2373968835930339,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
57,0.23889354568315171,0.24014665444546288,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
58,0.24308466051969824,0.2456461961503208,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
59,0.24727577535624476,0.25114573785517874,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.3125,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
60,0.2514668901927913,0.2566452795600367,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.34375,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
61,0.25565800502933783,0.2603116406966086,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.34375,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
62,0.2598491198658843,0.2648945921173236,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.375,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
63,0.2640402347024308,0.27131072410632445,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.375,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
64,0.26823134953897737,0.27864344637946836,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.4,0.26666666666666666,1.0,0.375,0.2,0.2,0.2,0.18181818181818182,0.2,0.2
