Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.004191114836546521,0.002749770852428964,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008382229673093043,0.006416131989000917,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012573344509639563,0.01008249312557287,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016764459346186086,0.013748854262144821,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020955574182732608,0.021998166819431713,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025146689019279127,0.027497708524289642,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
7,0.02933780385582565,0.03391384051329056,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
8,0.03352891869237217,0.04032997250229148,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
9,0.037720033528918694,0.044912923923006415,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
10,0.041911148365465216,0.05041246562786435,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
11,0.04610226320201174,0.054995417048579284,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
12,0.050293378038558254,0.06049495875343722,0.0,0.1,0.09090909090909091,0.1,0.037037037037037035,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
13,0.054484492875104776,0.06691109074243813,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.1,0.03125,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
14,0.0586756077116513,0.07149404216315307,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.1,0.03125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
15,0.06286672254819782,0.07332722273143905,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.0,0.0,0.1,0.03125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
16,0.06705783738474434,0.07974335472043996,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.1,0.06666666666666667,0.1,0.03125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
17,0.07124895222129086,0.08707607699358387,0.0,0.1,0.09090909090909091,0.2,0.07407407407407407,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
18,0.07544006705783739,0.09165902841429881,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
19,0.07963118189438391,0.0925756186984418,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
20,0.08382229673093043,0.09624197983501374,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
21,0.08801341156747695,0.10174152153987168,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
22,0.09220452640402348,0.10449129239230064,0.0,0.2,0.18181818181818182,0.2,0.07407407407407407,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
23,0.09639564124056998,0.10724106324472961,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
24,0.10058675607711651,0.11274060494958753,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.2,0.0625,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
25,0.10477787091366303,0.11732355637030248,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.3,0.09375,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
26,0.10896898575020955,0.11824014665444546,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.3,0.09375,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
27,0.11316010058675607,0.12190650779101742,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.3,0.09375,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
28,0.1173512154233026,0.12373968835930339,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.3,0.09375,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
29,0.12154233025984912,0.12648945921173235,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.3,0.09375,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
30,0.12573344509639564,0.1301558203483043,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.3,0.09375,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
31,0.12992455993294216,0.13290559120073328,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.3,0.09375,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
32,0.13411567476948869,0.1384051329055912,0.0,0.2,0.18181818181818182,0.3,0.1111111111111111,0.1,0.06666666666666667,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
33,0.1383067896060352,0.14390467461044912,0.0,0.2,0.18181818181818182,0.4,0.14814814814814814,0.3,0.2,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
34,0.14249790444258173,0.1457378551787351,0.0,0.2,0.18181818181818182,0.4,0.14814814814814814,0.3,0.2,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
35,0.14668901927912825,0.15032080659945005,0.0,0.2,0.18181818181818182,0.4,0.14814814814814814,0.3,0.2,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
36,0.15088013411567477,0.152153987167736,0.0,0.2,0.18181818181818182,0.4,0.14814814814814814,0.3,0.2,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
37,0.1550712489522213,0.15948670944087992,0.0,0.2,0.18181818181818182,0.5,0.18518518518518517,0.3,0.2,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
38,0.15926236378876782,0.1613198900091659,0.0,0.2,0.18181818181818182,0.6,0.2222222222222222,0.3,0.2,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
39,0.16345347862531434,0.16590284142988085,0.0,0.2,0.18181818181818182,0.6,0.2222222222222222,0.4,0.26666666666666666,0.4,0.125,0.0,0.0,0.2,0.18181818181818182,0.0,0.0
40,0.16764459346186086,0.17048579285059579,0.0,0.2,0.18181818181818182,0.6,0.2222222222222222,0.4,0.26666666666666666,0.4,0.125,0.1,0.1,0.2,0.18181818181818182,0.0,0.0
41,0.17183570829840739,0.17506874427131072,0.0,0.2,0.18181818181818182,0.6,0.2222222222222222,0.4,0.26666666666666666,0.4,0.125,0.1,0.1,0.2,0.18181818181818182,0.0,0.0
