Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.001838235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.004595588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.041666666666666664
3,0.012460541618209005,0.011029411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
4,0.01661405549094534,0.017463235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
5,0.020767569363681675,0.02022058823529412,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
6,0.02492108323641801,0.022058823529411766,0.0,0.2,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
7,0.029074597109154346,0.025735294117647058,0.0,0.2,0.058823529411764705,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
8,0.03322811098189068,0.03125,0.0,0.2,0.058823529411764705,0.0,0.0,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
9,0.03738162485462702,0.03216911764705882,0.0,0.2,0.058823529411764705,0.0,0.0,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.1,0.041666666666666664
10,0.04153513872736335,0.03676470588235294,0.0,0.2,0.058823529411764705,0.0,0.0,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.1,0.041666666666666664
